PLEDGE_ID,DONOR_ID,DONOR_TYPE,DONOR_FACULTY,DATE_PLEDGED,TOTAL_PLEDGE_AMT,AMOUNT_PAID_TO_DATE,REMAINING_BALANCE,PLEDGE_ALLOCATION_ID,ALLOCATION_DEPARTMENT,ALLOCATION_PURPOSE,SCHEDULED_PAYMENT_DATE,SCHEDULED_PAYMENT_AMOUNT,SCHEDULED_PAYMENT_STATUS
379300,855196,Faculty,Unknown,12/1/2020,600,410,190,S4302A,Advancement Operations,Scholarships & Bursaries,20260515,10,U
379300,855196,Faculty,Unknown,12/1/2020,600,410,190,S4302A,Advancement Operations,Scholarships & Bursaries,20260615,10,U
379300,855196,Faculty,Unknown,12/1/2020,600,410,190,S4302A,Advancement Operations,Scholarships & Bursaries,20260715,10,U
379300,855196,Faculty,Unknown,12/1/2020,600,410,190,S4302A,Advancement Operations,Scholarships & Bursaries,20260815,10,U
379300,855196,Faculty,Unknown,12/1/2020,600,410,190,S4302A,Advancement Operations,Scholarships & Bursaries,20260915,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20250215,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20250315,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20250415,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20250515,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20250615,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20250715,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20250815,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20250915,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20251015,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20251115,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20251215,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20260115,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20260215,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20260315,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20260415,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20260515,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20260615,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20260715,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20260815,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20260915,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20261015,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20261115,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20261215,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20270115,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20270215,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20270315,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20270415,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20270515,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20270615,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20270715,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20270815,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20270915,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20271015,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20271115,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20271215,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20280115,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20280215,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20280315,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20280415,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20280515,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20280615,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20280715,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20280815,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20280915,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20281015,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20281115,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20281215,10,U
379301,762223,Faculty,Unknown,12/1/2020,600,120,480,S4302A,Advancement Operations,Scholarships & Bursaries,20290115,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20240120,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20240220,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20240320,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20240420,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20240520,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20240620,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20240720,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20240820,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20240920,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20241020,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20241120,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20241220,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20250120,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20250220,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20250320,10,P
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20250420,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20250520,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20250620,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20250720,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20250820,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20250920,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20251020,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20251120,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20251220,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20260120,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20260220,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20260320,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20260420,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20260520,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20260620,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20260720,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20260820,10,U
379303,762104,Past Parent,Unknown,12/1/2020,600,420,180,L300A,Library,Library,20260920,10,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20240115,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20240215,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20240315,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20240415,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20240515,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20240615,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20240715,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20240815,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20240915,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20241015,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20241115,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20241215,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20250115,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20250215,2,P
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20250315,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20250415,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20250515,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20250615,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20250715,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20250815,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20250915,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20251015,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20251115,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20251215,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20260115,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20260215,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20260315,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20260415,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20260515,2,U
379304,810002,Alumni,Health Sciences,12/1/2020,120,88,32,U999A,Advancement Operations,Unrestricted,20260615,2,U
379305,69948,Alumni,Business,12/1/2020,5000,3000,2000,S3611A,Student Development,Scholarships & Bursaries,20240720,1000,P
379305,69948,Alumni,Business,12/1/2020,5000,3000,2000,S3611A,Student Development,Scholarships & Bursaries,20250720,1000,U
379305,69948,Alumni,Business,12/1/2020,5000,3000,2000,S3611A,Student Development,Scholarships & Bursaries,20260720,1000,U
379307,62835,Alumni,Health Sciences,12/1/2020,5000,3000,2000,U999A,Advancement Operations,Unrestricted,20240430,1000,P
379307,62835,Alumni,Health Sciences,12/1/2020,5000,3000,2000,U999A,Advancement Operations,Unrestricted,20250430,1000,U
379307,62835,Alumni,Health Sciences,12/1/2020,5000,3000,2000,U999A,Advancement Operations,Unrestricted,20260430,1000,U
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20240120,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20240220,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20240320,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20240420,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20240520,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20240620,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20240720,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20240820,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20240920,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20241020,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20241120,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20241220,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20250220,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20250320,125,P
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20250420,125,U
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20250520,125,U
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20250620,125,U
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20250720,125,U
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20250820,125,U
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20250920,125,U
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20251020,125,U
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20251120,125,U
379321,724046,Corporation,Unknown,12/14/2020,7500,6375,1125,S3799A,Health Sciences,Scholarships & Bursaries,20251220,125,U
379376,76787,Alumni,Social Sciences,12/14/2020,5000000,5000000,0,R4901A,Health Sciences,Research,20241210,1000000,P
379377,44958,Alumni,Social Sciences,12/15/2020,250000,250000,0,X4618A,Business,Capital Expenditures,20241128,45806.01,P
379412,893275,Foundation,Unknown,12/11/2020,500000,370000,130000,X4618A,Business,Capital Expenditures,20240104,25000,P
379412,893275,Foundation,Unknown,12/11/2020,500000,370000,130000,X4618A,Business,Capital Expenditures,20241104,40000,P
379412,893275,Foundation,Unknown,12/11/2020,500000,370000,130000,X4618A,Business,Capital Expenditures,20251231,35000,U
379412,893275,Foundation,Unknown,12/11/2020,500000,370000,130000,X4618A,Business,Capital Expenditures,20261231,50000,U
379412,893275,Foundation,Unknown,12/11/2020,500000,370000,130000,X4618A,Business,Capital Expenditures,20271231,45000,U
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20240115,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20240215,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20240315,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20240415,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20240515,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20240615,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20240715,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20240815,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20240915,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20241015,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20241115,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20241215,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20250115,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20250215,10,P
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20250315,10,U
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20250415,10,U
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20250515,10,U
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20250615,10,U
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20250715,10,U
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20250815,10,U
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20250915,10,U
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20251015,10,U
379416,737682,Alumni,Social Sciences,12/1/2020,600,510,90,S4849A,Student Development,Scholarships & Bursaries,20251115,10,U
379898,696001,Foundation,Unknown,12/3/2020,10000000,10000000,0,R4894A,Health Sciences,Research,20240110,2000000,P
379898,696001,Foundation,Unknown,12/3/2020,10000000,10000000,0,R4894A,Health Sciences,Research,20250109,2000000,P
380167,89199,Alumni,Engineering,11/16/2020,25000,25000,0,S4885A,Engineering,Scholarships & Bursaries,20240417,2819.9,P
381098,848403,Corporation,Unknown,11/6/2020,250000,100000,150000,R4883A,Health Sciences,Research,20240411,25000,P
381098,848403,Corporation,Unknown,11/6/2020,250000,100000,150000,R4883A,Health Sciences,Research,20250331,25000,U
381098,848403,Corporation,Unknown,11/6/2020,250000,100000,150000,R4883A,Health Sciences,Research,20260331,25000,U
381098,848403,Corporation,Unknown,11/6/2020,250000,100000,150000,R4883A,Health Sciences,Research,20270331,25000,U
381098,848403,Corporation,Unknown,11/6/2020,250000,100000,150000,R4883A,Health Sciences,Research,20280331,25000,U
381098,848403,Corporation,Unknown,11/6/2020,250000,100000,150000,R4883A,Health Sciences,Research,20290331,25000,U
381098,848403,Corporation,Unknown,11/6/2020,250000,100000,150000,R4883A,Health Sciences,Research,20300331,25000,U
381099,873280,Foundation,Unknown,11/6/2020,350000,140000,210000,R4883A,Health Sciences,Research,20240411,35000,P
381099,873280,Foundation,Unknown,11/6/2020,350000,140000,210000,R4883A,Health Sciences,Research,20250331,35000,U
381099,873280,Foundation,Unknown,11/6/2020,350000,140000,210000,R4883A,Health Sciences,Research,20260331,35000,U
381099,873280,Foundation,Unknown,11/6/2020,350000,140000,210000,R4883A,Health Sciences,Research,20270331,35000,U
381099,873280,Foundation,Unknown,11/6/2020,350000,140000,210000,R4883A,Health Sciences,Research,20280331,35000,U
381099,873280,Foundation,Unknown,11/6/2020,350000,140000,210000,R4883A,Health Sciences,Research,20290331,35000,U
381099,873280,Foundation,Unknown,11/6/2020,350000,140000,210000,R4883A,Health Sciences,Research,20300331,35000,U
381182,84458,Alumni,Science,11/3/2020,35000,35000,0,S4882A,Science,Scholarships & Bursaries,20241231,6979.69,P
381184,10600,Alumni,Health Sciences,11/3/2020,50000,35000,15000,S4881A,Health Sciences,Scholarships & Bursaries,20250227,2500,P
381184,10600,Alumni,Health Sciences,11/3/2020,50000,35000,15000,S4881A,Health Sciences,Scholarships & Bursaries,20260215,5000,U
381184,10600,Alumni,Health Sciences,11/3/2020,50000,35000,15000,S4881A,Health Sciences,Scholarships & Bursaries,20270215,5000,U
381184,10600,Alumni,Health Sciences,11/3/2020,50000,35000,15000,S4881A,Health Sciences,Scholarships & Bursaries,20270315,5000,U
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20240102,30,P
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20240202,30,P
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20240302,30,P
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20240402,30,P
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20240502,30,P
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20240602,30,P
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20240702,30,P
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20240802,30,P
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20240902,30,P
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20241002,30,P
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20241102,30,P
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20241202,30,U
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20250102,30,U
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20250202,30,U
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20250302,30,U
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20250402,30,U
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20250502,30,U
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20250602,30,U
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20250702,30,U
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20250802,30,U
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20250902,30,U
381203,817220,Alumni,Arts & Science,11/2/2020,1800,1470,330,S541A,Advancement Operations,Scholarships & Bursaries,20251002,30,U
381358,693480,Corporation,Unknown,10/21/2020,25000,25000,0,S4879A,Engineering,Scholarships & Bursaries,20250110,5000,P
381615,844869,Alumni,Humanities,10/20/2020,5000.4,4500.36,500.04,S4175A,Humanities,Scholarships & Bursaries,20240120,83.34,P
381615,844869,Alumni,Humanities,10/20/2020,5000.4,4500.36,500.04,S4175A,Humanities,Scholarships & Bursaries,20240220,83.34,P
381615,844869,Alumni,Humanities,10/20/2020,5000.4,4500.36,500.04,S4175A,Humanities,Scholarships & Bursaries,20240320,83.34,P
381615,844869,Alumni,Humanities,10/20/2020,5000.4,4500.36,500.04,S4175A,Humanities,Scholarships & Bursaries,20240420,83.34,P
381615,844869,Alumni,Humanities,10/20/2020,5000.4,4500.36,500.04,S4175A,Humanities,Scholarships & Bursaries,20240520,83.34,P
381615,844869,Alumni,Humanities,10/20/2020,5000.4,4500.36,500.04,S4175A,Humanities,Scholarships & Bursaries,20240620,83.34,P
381615,844869,Alumni,Humanities,10/20/2020,5000.4,4500.36,500.04,S4175A,Humanities,Scholarships & Bursaries,20240720,83.34,P
381615,844869,Alumni,Humanities,10/20/2020,5000.4,4500.36,500.04,S4175A,Humanities,Scholarships & Bursaries,20240820,83.34,P
381615,844869,Alumni,Humanities,10/20/2020,5000.4,4500.36,500.04,S4175A,Humanities,Scholarships & Bursaries,20240920,83.34,P
381615,844869,Alumni,Humanities,10/20/2020,5000.4,4500.36,500.04,S4175A,Humanities,Scholarships & Bursaries,20241020,83.34,P
